ID,Name,Longitude,Latitude
75039,Springfield Sec Sch,103.92957,1.35066
75051,Tampines West Stn Exit B,103.94008,1.34503
75059,Bef Tampines West Stn,103.94022,1.34471
75061,Opp Bedok Reform Trg Ctr,103.93647,1.34071
75069,Bedok Reform Trg Ctr,103.9367,1.34066
75071,Opp Blk 819,103.93654,1.34893
75079,Blk 819,103.93701,1.34858
75081,Blk 831,103.93427,1.34987
75089,Blk 827,103.93405,1.34977
75099,Blk 897,103.93423,1.34811
75101,Blk 880,103.9315,1.3511
75109,Blk 888,103.93102,1.35115
75111,Blk 874A,103.93201,1.35304
75121,Opp Darul Ghufran Mque,103.93903,1.35593
75129,Darul Ghufran Mque,103.93937,1.35564
75131,Bet Blks 701/702,103.9371,1.35595
75139,Blk 863,103.93613,1.35564
75141,Blk 730,103.93378,1.35625
75149,Blk 867A,103.93366,1.35597
75151,Opp Blk 871A,103.93145,1.35452
75159,Blk 874,103.93147,1.35405
75161,Blk 855,103.93456,1.35325
75169,Opp Blk 853,103.93441,1.35328
75171,UWCSEA,103.9313,1.3575
75179,Blk 871C,103.9317,1.357
75201,Blk 835,103.93353,1.35079
75209,Blk 882A,103.93361,1.35145
75219,Blk 889,103.93216,1.34971
75221,Opp Temasek Poly East G,103.93595,1.34567
75229,Temasek Poly East G,103.93677,1.345
75231,Opp Temasek Poly,103.93266,1.34708
75239,Temasek Poly,103.93258,1.34675
75241,Opp Temasek Poly West G,103.9298,1.34845
75249,Temasek Poly West G,103.93017,1.34791
75251,Opp Tropica Condo,103.92783,1.3495
75259,Tropica Condo,103.92798,1.34914
75261,Bet Blks 710/713,103.93797,1.35802
75269,Opp Blks 710/713,103.93814,1.35917
75271,Blk 721,103.93601,1.36025
75279,Opp Blk 721,103.9362,1.36047
75281,Blk 742A,103.93364,1.36023
75289,Opp Blks 741/742,103.93332,1.36046
75291,Aft Tampines Ave 9,103.93077,1.36149
75299,Bef Tampines Ave 9,103.93112,1.36412
75311,Tampines Dormitory,103.93073,1.36748
75319,Opp Tampines Dormitory,103.93109,1.36759
75329,Poi Ching Sch,103.93627,1.35775
75339,Blk 734,103.93415,1.35846
75341,Opp The Clearwater Condo,103.93386,1.33832
75349,The Clearwater Condo,103.93396,1.33812
75351,Tampines Wafer Fab Pk,103.93078,1.37364
75359,Ikea Tampines,103.93148,1.37439
75361,Bef Tampines Ind Ave 5,103.9303,1.37064
75369,Bef Tampines Lk,103.93057,1.3708
75371,Aft Tampines Ave 5,103.93052,1.3591
75379,Bef Tampines Ave 5,103.93099,1.35943
75381,T5@Tampines,103.9266,1.37319
75391,Opp Siltronic,103.9213,1.37507
75401,Aft Tampines Ave 1,103.92671,1.35176
75409,The Santorini,103.92724,1.3522
75411,Bef Tampines Fire Stn,103.92906,1.35608
75419,Aft Tampines Ave 5,103.92919,1.35576
75461,Reebonz Bldg,103.9336,1.36591
75469,Opp Reebonz Bldg,103.93316,1.36627
75471,Blk 602B,103.93794,1.3616
75479,Blk 619A,103.93819,1.36178
75481,Blk 609D,103.93794,1.3638
75489,Opp Blk 609D,103.93817,1.36394
75491,Blk 614,103.93668,1.36575
75499,Opp Blk 614,103.93677,1.36607
75501,Blk 604A,103.93473,1.36155
75509,Opp Blk 604A,103.93458,1.36137
75511,Blk 610C,103.93477,1.36426
75519,Opp Blk 610C,103.93453,1.364
76031,Tampines East Stn Exit B,103.9553,1.35508
76039,Tampines East Stn Exit C,103.95555,1.35506
76041,Blk 842C,103.93651,1.35122
76049,Opp Blk 842C,103.93633,1.35118
76051,Our Tampines Hub,103.94126,1.35314
76059,Opp Our Tampines Hub,103.94165,1.35296
76061,Blk 938,103.9419,1.3482
76069,Blk 147,103.94209,1.34875
76071,Blk 141,103.94518,1.34803
76079,Blk 101,103.94564,1.34794
76081,Opp The Holy Trinity Ch,103.94932,1.3495
76089,The Holy Trinity Ch,103.94923,1.34917
76091,Blk 206,103.95275,1.35072
76099,Blk 285,103.95249,1.35026
76101,Tampines East CC,103.9548,1.35303
76109,Blk 302,103.95512,1.35297
76111,Blk 945,103.94023,1.35157
76119,Opp Blk 945,103.94009,1.35189
76121,Opp St. Hilda's Sec Sch,103.93818,1.35003
76129,St. Hilda's Sec Sch,103.93792,1.34988
76131,UOB Tampines Ctr,103.94254,1.35184
76139,Opp Century Sq,103.94385,1.35163
76141,Tampines Stn/Int,103.94609,1.35367
76149,Opp Tampines Stn/Int,103.94637,1.35371
76151,Blk 237,103.947,1.35526
76159,Opp Blk 237,103.9472,1.35518
76161,Opp Blk 248,103.94758,1.35259
76169,Blk 248,103.94745,1.35245
76171,Blk 266,103.95042,1.35178
76179,Opp Blk 266,103.9507,1.35173
76181,Blk 216,103.95308,1.35384
76189,Opp Blk 216,103.9528,1.3537
76191,Blk 401,103.94477,1.35694
76199,Blk 503,103.94535,1.3566
76201,Blk 423,103.94797,1.35687
76209,Blk 233,103.94767,1.3566
76211,Blk 449,103.951,1.35675
76219,Blk 230E,103.95114,1.35644
76221,Tampines East Stn Exit A,103.9539,1.35639
76229,Opp Tampines East Stn,103.95354,1.35614
76231,Opp Blk 390,103.95736,1.35667
76239,Blk 390,103.95755,1.35649
76241,Blk 497D,103.95917,1.35846
76249,Blk 370,103.95947,1.35837
76251,Blk 487B,103.95824,1.35971
76259,Opp Blk 487B,103.95842,1.35967
76261,Blk 489B,103.9574,1.36164
76269,Opp Blk 489A,103.9574,1.36188
76271,Dunman Sec Sch,103.95518,1.36181
76279,Blk 491C,103.95505,1.36189
76281,Junyuan Pr Sch,103.93849,1.34758
76289,Blk 801,103.93815,1.34739
76291,Angsana Pr Sch,103.95121,1.34883
76301,Blk 283,103.95354,1.34907
76311,Blk 460,103.95536,1.35792
76319,Tampines East Stn Exit D,103.95559,1.35765
76329,Blk 125,103.9499,1.34645
76339,Opp Tampines Changkat Cc,103.94698,1.34547
76341,Blk 464,103.95535,1.35976
76349,Dunman Sec Sch,103.95557,1.36039
76351,Blk 484,103.95309,1.36214
76359,Blk 493B,103.95218,1.36209
76361,Blk 430,103.95032,1.36003
76369,Blk 496F,103.95022,1.36026
76371,Blk 459,103.95428,1.35853
76391,Blk 418,103.94754,1.35844
76399,Blk 417,103.94723,1.35862
76401,Blk 230B,103.95086,1.35501
76409,Blk 259,103.9508,1.35485
76411,Ngee Ann Sec Sch,103.95743,1.35385
76419,Blk 307A,103.95649,1.35366
76421,Opp Blk 331,103.95987,1.35384
76429,Blk 331,103.95959,1.35369
76431, Blk 333,103.96121,1.35373
76439,Blk 351,103.96261,1.35288
76441,Opp Blk 345,103.96105,1.3522
76449,Blk 343,103.96113,1.35208
76451,Blk 324,103.95929,1.3522
76459,Blk 323,103.95873,1.35208
76461,Eden Condo,103.95982,1.35611
76469,East Spring Sec Sch,103.95985,1.3563
76471,Blk 444,103.95135,1.35855
76511,The Tampines Trilliant,103.93939,1.35914
76519,Bet Blks 524B/523D,103.93922,1.35921
76521,Opp Blk 519A,103.94078,1.35747
76529,Blk 519A,103.9406,1.35741
76541,Citylife@ Tampines,103.94063,1.36025
76549,Opp Citylife@ Tampines,103.94052,1.36056
76551,Tampines Stn Exit D,103.9436,1.3554
76559,Aft Tampines Stn Exit E,103.94357,1.35563
77009,Pasir Ris Int,103.95048,1.37356
77011,Opp Blk 515,103.94267,1.37376
77019,Blk 515,103.94351,1.37371
77021,Opp Blk 571,103.94557,1.37266
77029,Blk 571,103.94598,1.37275
77031,Blk 528C/Pasir Ris Stn,103.94838,1.37116
77039,Bef Pasir Ris Stn,103.94835,1.37159
77041,Blk 541,103.9513,1.36945
77049,Pasir Ris Town Pk,103.95158,1.36964
77051,Blk 115,103.95509,1.36909
77059,Blk 425,103.95506,1.36936
77061,Ris Grandeur,103.94041,1.37377
77069,Opp Ris Grandeur,103.94081,1.37415
77071,Blk 633,103.94128,1.37811
77079,Elias Mall,103.94145,1.37729
77081,Aft Pasir Ris Dr 3,103.94265,1.38027
77089,Bef Pasir Ris Dr 3,103.94269,1.38006
77091,Aft Pasir Ris Ave,103.94547,1.38043
77099,Bef Pasir Ris Ave,103.94638,1.38042
77101,Bef Pasir Ris Rd,103.94818,1.38064
77109,Aft Pasir Ris Rd,103.94826,1.38053
77111,Bef Pasir Ris Way,103.94638,1.3822
77119,Aft Pasir Ris Way,103.94658,1.38223
77129,Pasir Ris Pk,103.94375,1.38396
77131,Blk 502,103.94652,1.37558
77139,Blk 582,103.9465,1.37518
77141,Blk 519,103.9453,1.3738
77161,Blk 741,103.93658,1.37752
77169,Opp Blk 742,103.93633,1.37694
77171,Aft Pasir Ris Stn Exit A,103.95065,1.37276
77179,Opp Pasir Ris Stn Exit A,103.95081,1.37254
77181,Blk 638,103.9411,1.37591
77189,Blk 613,103.94125,1.37556
77191,Blk 500A,103.94603,1.37655
77199,Opp Blk 500A,103.94637,1.37667
77201,Pasir Ris Elias CC,103.94276,1.37864
77209,Opp Pasir Ris Elias CC,103.94272,1.37903
77211,Blk 626,103.94095,1.37999
77219,Opp Blk 626,103.94065,1.38058
77221,Blk 651,103.9383,1.37955
77231,Tampines Meridian Jc,103.93844,1.37671
77239,Blk 643,103.93793,1.37742
77241,Opp Blk 640,103.94027,1.37531
77249,Blk 640,103.93986,1.37599
77251,Blk 713,103.93864,1.38224
77259,Opp Blk 713,103.93856,1.38272
77261,Blk 717,103.93616,1.38286
77269,Opp Blk 717,103.93579,1.38289
77271,Aft Pasir Ris St 72,103.93496,1.38059
77279,Aft Pasir Ris Ind Dr 1,103.93466,1.3808
77281,Blk 740,103.93619,1.37837
77289,Blk 738,103.93597,1.3789
77291,Blk 753,103.93476,1.37746
77301,Blk 778,103.93864,1.3742
77309,Opp Blk 778,103.93874,1.37438
77311,Bet Blks 771/772,103.93687,1.37582
77319,Opp Blks 771/772,103.93754,1.37555
77321,Aft Pasir Ris St 53,103.94803,1.37313
77329,Bef Pasir Ris St 53,103.94766,1.37283
77331,Blk 747A,103.93339,1.3783
77339,Opp Blk 756,103.93279,1.37803
77341,Opp Blk 569,103.9485,1.36974
77349,Blk 569,103.94874,1.37001
77351,Blk 562,103.95009,1.3679
77359,Blk 564,103.95002,1.36809
77361,Blk 555,103.95174,1.36801
77369,Opp Blk 555,103.95166,1.36837
77371,Aft Pasir Ris Dr 3,103.94824,1.37466
77379,Bef Pasir Ris Dr 3,103.94803,1.37468
77381,Blk 524B,103.94712,1.37082
77389,Opp Blk 525B,103.94672,1.3696
78049,Blk 612,103.94181,1.37446
78051,Blk 197,103.96118,1.36625
78059,Blk 210,103.96114,1.36678
78061,Blk 104,103.95848,1.36824
78069,Blk 442,103.95816,1.36869
78071,Blk 446,103.95718,1.37031
78079,Blk 429,103.95691,1.36995
78081,Blk 467,103.95636,1.37369
78089,Blk 405,103.95609,1.37361
78091,Opp Downtown East,103.95625,1.37682
78099,Aft Loyang Gdns,103.95709,1.37741
78101,Opp Downtown East,103.95404,1.37505
78109,Downtown East,103.95456,1.3754
78111,Blk 479,103.95799,1.37546
78119,Opp Blk 479,103.95797,1.37568
78121,Bet Blks 232/233,103.962,1.37486
78129,Opp Blk 233,103.96212,1.37513
78131,Pasir Ris Pr Sch,103.96373,1.37308
78139,Opp Pasir Ris Pr Sch,103.96399,1.37322
78141,Greenview Sec Sch,103.96367,1.37007
78149,Opp Greenview Sec Sch,103.96412,1.3697
78151,Blk 230,103.96078,1.37239
78159,Opp Blk 230,103.96054,1.37246
78161,Blk 216,103.96052,1.369
78169,Opp Blk 216,103.96025,1.36907
78171,Blk 108,103.95674,1.3678
78179,Opp Blk 108,103.95648,1.36767
78181,Bef Blk 187,103.95906,1.36476
78189,Opp Opp Blk 187,103.95896,1.3646
78191,Aft Blk 182,103.96177,1.36489
78199,Opp White Sands Pri Sch,103.96189,1.36477
78201,Opp Blk 242,103.96206,1.37135
78209,Blk 242,103.96221,1.37137
78211,Blk 204,103.96244,1.3679
78219,Opp Blk 204,103.96328,1.36726
78221,Blk 231A CP,103.96123,1.37418
78229,Blk 485,103.96094,1.37411
78231,Opp Blk 482,103.95986,1.37344
78241,Bet Blks 453/454,103.95765,1.37211
78251,Lighthouse,103.95955,1.37824
78259,Opp Lighthouse,103.95937,1.37802
78261,Opp Ripple Bay,103.96062,1.37866
78269,Ripple Bay,103.96096,1.37862
78271,Casa Pasir Ris,103.96383,1.37922
78279,Opp Loyang Townhse,103.96427,1.37924
80009,Lor 1 Geylang Ter,103.87216,1.31116
80011,Aft Padang Jeringau,103.86738,1.30973
80029,Bef Kg Bugis,103.86753,1.30942
80031,Kallang Stn,103.87131,1.31108
80039,Opp Lor 1 Geylang Ter,103.87144,1.30992
80049,Aft Sims Way,103.87364,1.31078
80051,Aft Lor 1 Geylang,103.87326,1.31251
80069,Opp Mohd Salleh Mque,103.87715,1.31215
80071,Yi Xiu Fty Bldg,103.87655,1.3138
80089,Bef Lor 18 Geylang,103.88081,1.31274
80091,Bef Lor 23 Geylang,103.88095,1.3149
80101,Kallang Stn/Opp Blk 2C,103.87154,1.31252
80109,Opp Kallang Stn/Blk 2C,103.87143,1.31324
80111,Bef Geylang Rd,103.87551,1.30987
80119,Aft Geylang Rd,103.876,1.30992
80141,Opp S.A. Deaf,103.87989,1.30712
80149,S.A. Deaf,103.87981,1.3075
80151,Opp Suntec City,103.85767,1.29627
80159,Suntec City,103.85795,1.29596
80161,Opp Nicoll Highway Stn,103.86245,1.30033
80169,Nicoll Highway Stn,103.86336,1.30071
80171,CP F,103.87715,1.30084
80179,Opp CP F,103.87713,1.30059
80181,Kallang Squash Ctr,103.8797,1.30508
80189,Opp Kallang Squash Ctr,103.88108,1.30504
80191,Opp S'pore Indoor Stadium,103.87541,1.30161
80199,Stadium Stn,103.87514,1.30156
80211,Opp Natl Stadium,103.87548,1.30713
80219,Natl Stadium,103.87526,1.30674
80229,Blk 45,103.87811,1.31729
80231,Opp Blk 53,103.88011,1.31857
80239,Bef Blk 53,103.88051,1.31846
80249,Blk 49 Mkt/FC,103.87986,1.31694
80251,Aft Lor 14 Geylang,103.87993,1.31009
80259,Aft Chen Li Presby Ch,103.87989,1.30989
80269,Bef Sims Ave,103.87836,1.31501
80271,Opp Mountbatten Stn,103.88312,1.30511
80279,Mountbatten Stn Exit B,103.88342,1.30515
80289,Sims Pl Ter,103.87933,1.31608
80291,Blk 82,103.87229,1.31956
80299,Opp Blk 82,103.87197,1.31955
80301,Bef Blk 19,103.87349,1.31643
80309,Aft Geylang West CC,103.87299,1.31723
80311,Blk 3B,103.8726,1.31443
80319,Geylang West CC,103.87262,1.31484
81011,Aft Aljunied Stn,103.88335,1.31532
81029,Aft Lor 28 Geylang,103.88493,1.31362
81031,Blk 134,103.88605,1.3158
81049,Aft Lor 34 Geylang,103.88735,1.31408
81051,Sims Ville,103.89033,1.31662
81069,Opp Lor 39 Geylang,103.89069,1.31473
81081,Opp Aljunied Stn,103.88168,1.31622
81089,Aljunied Stn,103.88202,1.31628
81091,Sims Urban Oasis,103.88173,1.31935
81099,Blk 102,103.88195,1.31982
81101,CISCO Ctr,103.89152,1.32112
81109,Opp CISCO Ctr,103.89117,1.32091
81111,Paya Lebar Stn Exit B,103.89212,1.3186
81119,Paya Lebar Stn Exit C,103.89169,1.31857
81129,Paya Lebar Stn Exit D,103.89217,1.31631
81131,Opp Grandlink Sq,103.89222,1.31432
81139,Grandlink Sq,103.89192,1.31435
81141,Versailles Condo,103.89036,1.31201
81149,The Sunny Spring Condo,103.88966,1.31213
81151,Kong Hwa Sch,103.88785,1.31153
81159,Opp Kong Hwa Sch,103.88742,1.31168
81161,blk 56,103.88318,1.31055
81169,Opp Blk 56,103.88313,1.31078
81171,Blk 39,103.88501,1.30752
81179,Blk 22,103.88491,1.30726
81181,Dakota Stn Exit A/Blk 99,103.88847,1.30846
81189,Dakota Stn Exit B/Blk 60,103.88851,1.30821
81191,Aft Old Airport Rd,103.8918,1.30913
81199,Bef Old Airport Rd,103.89063,1.30863
81201,Opp Geylang Meth Sec Sch,103.88301,1.31869
81209,Geylang Meth Pr Sch,103.8843,1.31844
81211,Geylang Polyclinic,103.88667,1.31905
81219,Opp Geylang Polyclinic,103.88669,1.31877
81221,Opp Blk 1015,103.89015,1.31976
81229,Blk 1015,103.89019,1.31946
81231,Opp Kh Plaza,103.8819,1.31389
82009,Eunos Int,103.90181,1.31934
82011,Aft Paya Lebar Quarter,103.8948,1.31737
82029,Blk 14 Mkt/FC,103.8956,1.3157
82032,Blk 416,103.8972,1.31776
82033,Blk 414,103.89824,1.31798
82049,Joo Chiat Cplx,103.89892,1.31634
82051,Tg Katong Rd Sth P/G,103.8974,1.3008
82059,Opp Tg Katong Rd Sth P/G,103.89745,1.30124
82061,Eunos Stn/ Int,103.90227,1.31876
82069,Aft Lor 106 Changi,103.90295,1.3171
82071,Opp Tg Katong Girls' Sch,103.89541,1.30725
82079,Tg Katong Girls' Sch,103.8952,1.30801
82081,Aft Dunman Rd,103.89413,1.31037
82089,Aft Ipoh Lane,103.8943,1.31086
82091,Aft Queen Of Peace Ch,103.89411,1.31265
82099,CDAC Bldg,103.89427,1.31299
82109,City Plaza,103.89332,1.31519
82111,Opp Tg Katong Cplx,103.8938,1.31612
82119,Tg Katong Cplx,103.89409,1.31619
82121,Dunman View,103.89658,1.30965
82129,Tg Katong Sec Sch,103.89661,1.30943
82131,Opp Maranatha Hall,103.90035,1.30956
82139,Maranatha Hall,103.89937,1.30939
82141,Aft Koon Seng Rd,103.90248,1.31084
82149,Bef Koon Seng Rd,103.90136,1.31101
82151,Bef Joo Chiat Pl,103.90091,1.31311
82159,Aft Tembeling Rd,103.9005,1.31327
82171,Bef Mangis Rd,103.90307,1.31383
82179,Aft Rambutan Rd,103.90453,1.31383
82181,Flora East,103.90589,1.31423
82221,Blk 3A,103.89901,1.31761
82229,Kg Ubi CC,103.90053,1.31753
82231,Opp City Plaza,103.89368,1.3142
83011,Casa Sarina,103.90725,1.31971
83029,Aft Kg Eunos,103.90635,1.31774
83031,Opp Hong San Si Tp,103.91,1.32027
83049,Bef Lor 110 Changi,103.91002,1.31849
83059,Mjd Kassim,103.91223,1.31889
83062,Kembangan Stn,103.91333,1.32097
83063,The Buddhist Union,103.91485,1.3212
83079,Bef Siglap Plain,103.91505,1.31977
83081,Opp Perpetual Succour Ch,103.91737,1.32139
83099,Aft Perpetual Succour Ch,103.9181,1.32076
83101,Eunos Stn,103.9049,1.32067
83109,Opp Eunos Stn,103.90537,1.32136
83111,Blk 17,103.90527,1.32347
83119,Opp Blk 16,103.90561,1.32307
83121,Bef Lor K Telok Kurau,103.91063,1.31261
83129,Aft Ji Xiang Ct,103.91061,1.31306
83131,Aft Lor H Telok Kurau,103.90908,1.31631
83139,Aft Joo Chiat Pl,103.90998,1.31451
83141,Aft Lor G Telok Kurau,103.90845,1.31764
83149,Aft Changi Rd,103.90875,1.31746
83151,Parkway East Hosp,103.90912,1.31488
83159,Opp Parkway East Hosp,103.90948,1.3148
83169,Bef Still Rd,103.90687,1.31428
83171,Bef Roseburn Ave,103.91901,1.31474
83179,Aft Siglap Dr,103.91922,1.3146
83181,Aft Bethesda Frankel Ch,103.91755,1.31662
83189,Bef Bethesda Frankel Ch,103.91749,1.31684
83191,Bef Frankel Dr,103.91598,1.3173
83199,Aft Frankel Dr,103.91628,1.31734
83201,Bef Frankel Terr,103.91441,1.31861
83209,Aft Frankel Terr,103.9146,1.3187
83219,Bef Frankel Ave,103.91913,1.31587
83229,Bef Carlton Ave,103.92084,1.31661
83231,Bef Siglap Dr,103.92214,1.31727
83239,Opp Cheviot Hill,103.92246,1.31696
83249,Flamingo Valley,103.92175,1.31787
83251,Bef Jln Khairuddin,103.922,1.31924
83261,Opera Est Pr Sch,103.92425,1.31907
83269,Opp Opera Est Pr Sch,103.92347,1.31895
83271,Aft Swan Lake Ave,103.92589,1.31929
83279,Aft Carmen St,103.92511,1.31883
83281,Bef Tosca St,103.92702,1.31965
83291,Aft Joo Chiat Pl,103.9059,1.31473
83299,Aft Lor G Telok Kurau,103.90586,1.31574
83301,Aft East Coast Rd,103.90818,1.30887
83309,Aft Still Lane,103.90807,1.31045
83311,Aft Lor Nangka,103.90693,1.31242
83319,Aft Lor J Telok Kurau,103.90714,1.31269
83321,Kembangan Stn,103.91365,1.32169
83329,Opp Kembangan Stn,103.9138,1.32199
83331,Kg Kembangan CC,103.91272,1.3235
83341,Blk 102,103.9111,1.3254
83351,Grosvenor View,103.91213,1.32766
83361,Hua Yu Mansions,103.9145,1.32851
83371,Aft Jln Paras,103.91538,1.32625
83381,Bef Jln Kembangan,103.91452,1.32467
84009,Bedok Int,103.92904,1.32454
84011,Chai Chee Ind Pk,103.92233,1.32258
84019,Opp Chai Chee Ind Pk,103.92262,1.32222
84021,Blk 32,103.92509,1.32338
84029,Opp Blk 32,103.92518,1.32295
84031,Bedok Stn Exit B,103.93004,1.32428
84039,Bedok Stn Exit A,103.92886,1.32354
84041,Blk 221A,103.93469,1.32469
84049,Blk 27,103.93471,1.32433
84051,Bedok Sports Cplx,103.9389,1.3252
84059,Blk 65,103.93953,1.32494
84061,The Tanamera Condo,103.94223,1.32585
84069,Blk 55,103.94219,1.32549
84071,Blk 71,103.9426,1.32067
84079,Siglap Cc/Opp Blk 71,103.94325,1.32099
84081,Opp Blk 40,103.94022,1.32044
84089,Blk 40,103.94003,1.32068
84101,Opp Blk 49,103.94422,1.32298
84109,Blk 50,103.94412,1.32351
84111,Temasek JC,103.93574,1.31959
84119,Opp Temasek JC,103.93507,1.31969
84121,Aft Bedok Sth Ave 1,103.93156,1.31848
84129,Fujitec S'pore Ltd,103.93159,1.31876
84131,Opp Panasonic,103.92757,1.32141
84139,Panasonic,103.92782,1.32133
84141,Opp Lion Hme for Elders,103.93817,1.32022
84149,Lion Hme For Elders,103.93839,1.32048
84151,Casafina,103.93334,1.31657
84159,Opp Casafina/Temasek JC,103.93304,1.31665
84161,Blk 3,103.9324,1.32165
84169,Opp Blk 3,103.93211,1.32213
84191,Blk 220 CP,103.93534,1.32566
84199,Opp Blk 220 CP,103.93556,1.32553
84201,Bedok Resvr Stn Exit A,103.93309,1.3366
84209,Bedok Resvr Stn Exit B,103.93334,1.33703
84211,Blk 403,103.93447,1.33012
84219,Bet Blks 139/140,103.93481,1.32941
84221,Blk 109,103.93513,1.33186
84229,Blk 111,103.93531,1.3316
84231,Blk 85,103.93855,1.33174
84239,Opp Blk 85,103.93836,1.33152
84241,Blk 81,103.94005,1.32861
84249,Blk 124,103.93961,1.32942
84251,Blk 99,103.93884,1.33347
84259,Blk 88,103.93911,1.33329
84261,Saint Anthony's Canossian School,103.94166,1.33419
84269,Blk 95,103.94185,1.33402
84271,Aft Bedok Ind Pk E,103.94411,1.33674
84279,Aft Bedok Nth St 5,103.9444,1.33664
84281,Blk 180,103.9404,1.32658
84289,Opp Blk 180,103.94017,1.32663
84299,Bedok Nth Depot,103.9475,1.338
84301,Blk 41,103.92657,1.32782
84309,Blk 423,103.92687,1.32803
84311,Blk 521,103.92732,1.33
84319,Blk 428,103.92772,1.32981
84321,Blk 516,103.92977,1.3306
84329,Blk 414,103.9297,1.33029
84331,Opp Blk 416,103.931,1.32899
84339,Blk 416,103.93079,1.32874
84341,Opp Fengshan Pr Sch,103.93198,1.3311
84349,Fengshan Pr Sch,103.93233,1.33092
84351,Bedok Ctrl PO,103.9341,1.32767
84359,Opp Bedok Ctrl PO,103.93408,1.32788
84361,Blk 547,103.92462,1.32937
84369,Blk 45,103.92461,1.32916
84371,Blk 546,103.92624,1.33055
84379,Opp Blk 546,103.92646,1.33041
84381,Blk 544,103.92426,1.33079
84391,Blk 534,103.92448,1.33275
84401,Opp Blk 550,103.92698,1.33317
84409,Blk 550,103.92669,1.33291
84411,Blk 526,103.92928,1.33384
84419,Blk 512,103.92923,1.33362
84421,Blk 510,103.93032,1.33232
84429,Blk 515,103.93014,1.33223
84431,Blk 3014,103.95022,1.33514
84439,Opp Blk 3014,103.95024,1.33475
84449,Blk 509,103.93155,1.33322
84451,Bedok Nth Stn Exit A,103.91806,1.33564
84459,Bet Blks 705/706,103.91845,1.33523
84461,Opp Blk 701,103.91939,1.33807
84469,Blk 703,103.91973,1.33752
84471,Blk 745,103.922,1.33733
84479,Blk 713,103.92253,1.33742
84481,Aft Bedok Ind Pk C,103.91533,1.33753
84489,Opp Bedok Ind Pk C,103.91619,1.33805
84491,Blk 629,103.91414,1.33464
84499,Blk 140,103.91402,1.33521
84501,Christ Ch,103.91599,1.33319
84511,Blk 608,103.91329,1.33207
84521,Blk 506,103.93394,1.33231
84529,Blk 109,103.93431,1.33213
84539,Bedok Nth Stn Exit B,103.91852,1.33503
84541,Blk 42,103.92519,1.32762
84549,Opp Blk 42,103.92512,1.3272
84551,Blk 51,103.92252,1.32854
84559,Opp Blks 50/51,103.92287,1.32833
84561,Blk 53,103.91974,1.32805
84569,Opp Blk 53,103.92011,1.32797
84571,Opp Blk 55,103.91874,1.32653
84579,Aft Chai Chee St,103.91949,1.32585
84581,Opp Bedok Sth NPC,103.91945,1.32381
84589,Bef New Upp Changi Rd,103.91954,1.32311
84591,Sbst Bedok Nth Depot,103.94699,1.33775
84599,Opp Sbst Bedok Nth Depot,103.94647,1.33773
84601,Opp Waterfront Key,103.93117,1.3382
84609,Waterfront Key,103.93131,1.33791
84611,Opp Waterfront Isle,103.92795,1.33922
84619,Waterfront Isle,103.92747,1.33897
84621,Opp Blk 716,103.92492,1.33831
84629,Blk 716,103.92538,1.33816
84631,Opp Waterfront Waves,103.92948,1.33879
84639,Aft Waterfront Waves,103.92938,1.33857
84641,Blk 24,103.92299,1.32461
84649,Opp Blk 24,103.92315,1.32478
84651,Aft Heartbeat @ Bedok,103.93069,1.32706
84659,Bef Heartbeat @ Bedok,103.93063,1.3272
84661,Blk 172,103.94439,1.31993
84669,Blk 73,103.94418,1.31994
84671,Aft Blk 156,103.9451,1.31759
84679,Opp Blk 156,103.94477,1.31804
84681,Blk 163,103.94706,1.32022
84691,Blk 171,103.94596,1.32112
84701,Blk 151,103.91214,1.33601
84709,Opp Blk 150,103.91243,1.33644
85019,Eastwood Ctr,103.95534,1.32129
85021,Country Pk,103.95468,1.3219
85029,Aft Bedok Meth Ch,103.9543,1.32262
85031,Excelsior Gdns,103.95232,1.32501
85039,Opp Excelsior Gdns,103.95299,1.32442
85041,Man Fatt Lam Tp,103.95116,1.32646
85049,Opp Man Fatt Lam Tp,103.95125,1.32672
85051,Aft Jln Chempaka Kuning,103.9488,1.32957
85059,Bef Jln Chempaka Kuning,103.94907,1.3295
85061,Opp Bedok Mkt Pl,103.94739,1.33146
85069,Bedok Mkt Pl,103.94738,1.3318
85071,Bef Changi Fire Stn,103.94985,1.33408
85079,Flextronic,103.95015,1.33395
85081,Bef Jln Pari Burong,103.9472,1.33292
85089,Aft Sungei Bedok,103.9488,1.33338
85091,Tanah Merah Stn Exit B,103.94636,1.32755
85099,Tanah Merah Stn Exit A,103.94646,1.32684
85101,Aft Bedok Rd,103.95072,1.32931
85109,Bef Bedok Rd,103.95135,1.32946
90011,Bef Tg Rhu View,103.86925,1.29711
90019,Pk Shore Condo,103.86961,1.29697
90021,Pebble Bay,103.87105,1.29724
90029,Opp Pebble Bay,103.87253,1.29701
90031,Tg Ria Condo,103.87501,1.29656
90039,Opp Tg Ria Condo,103.87539,1.29663
90051,Opp S'pore Swim Club,103.87917,1.29766
90059,S'pore Swim Club,103.87911,1.29758
90061,Dunman High Sch,103.88241,1.29812
90069,Opp Dunman High Sch,103.88258,1.29795
90079,Opp Costa Rhu Condo,103.86733,1.29761
91041,EtonHouse Pre-Sch,103.88651,1.301
91049,Bef Fort Rd,103.88643,1.3007
91051,Opp Santa Fe Mansions,103.88947,1.30046
91059,Katong Pk Twrs,103.88831,1.30053
